시설년도,위치코드,시설구분1,쉼터명칭,도로명주소,경도,위도,X좌표(EPSG:5186),Y좌표(EPSG:5186)
2025,1135062500,특정계층이용시설,중계동부경로당,서울특별시 노원구 동일로207길 17 (중계그린아파트 동부경로당),127.063731,37.644071,205624.597,560496.243
2025,1135062500,특정계층이용시설,중계서부경로당,서울특별시 노원구 섬밭로 285 (중계그린아파트),127.061783,37.640915,205452.9064,560145.8443
2025,1135062500,특정계층이용시설,상아아파트경로당,"서울특별시 노원구 섬밭로 265 (경남,롯데,상아아파트 노인정,관리사무소)",127.062349,37.638496,205503.0394,559877.3933
2025,1135062500,야외시설,당현천야외쉼터1(어린이교통공원인근),서울특별시 노원구 덕릉로 483,127.0619449,37.6454008,205466.8668,560643.7316
2025,1135061900,특정계층이용시설,평화종합사회복지관,서울특별시 노원구 노원로 331 (시영3단지목련아파트308동),127.06901,37.646509,206090.2976,560767.1657
2025,1135062500,특정계층이용시설,평화사회복지관경로당,"서울특별시 노원구 노원로 331 (중계동, 시영3단지목련아파트)",127.0691156,37.6464856,206099.619,560764.5754
2025,1135062500,특정계층이용시설,마들사회복지관경로당,"서울특별시 노원구 동일로210길 22 (중계동, 중계주공1단지아파트)",127.0651031,37.6471312,205745.4564,560835.9771
2025,1135062500,특정계층이용시설,중계4단지목화아파트경로당,서울특별시 노원구 노원로 311 (중계동),127.0698023,37.6432999,206160.485,560411.0401
2025,1135062500,공공시설,중계2.3동주민센터,서울특별시 노원구 노원로17길 56 (중계동),127.0687455,37.6420765,206067.3154,560275.1864
2025,1135062500,특정계층이용시설,마들종합사회복지관,서울특별시 노원구 동일로210길 22,127.0649967,37.6468961,205736.0845,560809.8769
2025,1135063000,특정계층이용시설,현대1차아파트경로당(상계1동),"서울특별시 노원구 동일로237길 41 (상계1차현대아파트 관리사무소,경로당)",127.052673,37.672913,204646.8721,563696.8121
2025,1135063000,특정계층이용시설,현대2차아파트경로당(상계1동),서울특별시 노원구 동일로231길 86 (현대2차아파트 203동),127.05052,37.672209,204456.9741,563618.5704
2025,1135063000,특정계층이용시설,수락리버시티4단지경로당,서울특별시 노원구 누원로 18 (상계동),127.052966,37.685135,204671.9544,565053.3516
2025,1135063000,특정계층이용시설,수락리버시티3단지경로당,서울특별시 노원구 누원로 28 (상계동),127.052254,37.686115,204609.0906,565162.0871
2025,1135063000,특정계층이용시설,대망드림힐아파트경로당,서울특별시 노원구 동일로242라길 27 (대망드림힐아파트),127.058174,37.676486,205131.9306,564093.6675
2025,1135063000,특정계층이용시설,상계대림아파트경로당,서울특별시 노원구 동일로239길 68 (상계대림아파트 101동),127.050954,37.67444,204495.1279,563866.2105
2025,1135063000,특정계층이용시설,수락파크빌아파트경로당,서울특별시 노원구 동일로248길 16 (수락파크빌아파트 경로당),127.057094,37.679218,205036.4716,564396.8347
2025,1135063000,특정계층이용시설,수락산벨리체아파트경로당,서울특별시 노원구 동일로250길 18 (수락산벨리체아파트 경비실(6개동)),127.056516,37.681589,204985.3254,564659.9622
2025,1135063000,특정계층이용시설,극동늘푸른아파트경로당,서울특별시 노원구 동일로246길 39 (극동아파트 경로당),127.057674,37.677626,205087.7443,564220.1693
2025,1135063000,특정계층이용시설,은빛2단지경로당,서울특별시 노원구 동일로245가길 41 (은빛2단지아파트 경로당),127.053198,37.680025,204692.7403,564486.2018
2025,1135063000,특정계층이용시설,은빛1단지경로당,서울특별시 노원구 동일로245길 162 (은빛1단지아파트 경로당),127.054075,37.681055,204770.0369,564600.5662
2025,1135063000,특정계층이용시설,현대3차아파트경로당,서울특별시 노원구 수락산로 234 (상계3차현대아파트 경로당),127.053159,37.671742,204689.8213,563566.8667
2025,1135063000,특정계층이용시설,수락현대아파트경로당,서울특별시 노원구 동일로242길 95 (수락현대아파트 경로당),127.059384,37.675393,205238.7499,563972.422
2025,1135063000,특정계층이용시설,수락한신아파트경로당,"서울특별시 노원구 동일로242길 80 (수락한신아파트 관리실,노인정)",127.060152,37.673733,205306.6197,563788.2212
2025,1135063000,특정계층이용시설,한신아파트경로당,서울특별시 노원구 동일로230길 63 (한신아파트 경로당),127.059133,37.67293,205216.7795,563699.0388
2025,1135063000,특정계층이용시설,우림루미아트1차경로당,서울특별시 노원구 동일로230가길 71 (우림루미아트 관리노인정),127.056182,37.674501,204956.3345,563873.2445
2025,1135063000,특정계층이용시설,상계우방아파트효도의집경로당,"서울특별시 노원구 동일로230가길 15 (상계우방아파트 관리사무소,경로당)",127.056714,37.671888,205003.4426,563583.255
2025,1135063000,공공시설,수락행복발전소,서울특별시 노원구 동일로242길 77,127.059658,37.67465,205262.9742,563889.9715
2025,1135063000,공공시설,수락숲이랑,서울특별시 노원구 누원로 19 (수락리버타운),127.052404,37.68726,204622.2504,565289.1787
2025,1135063000,특정계층이용시설,우림루미아트경로당,"서울특별시 노원구 동일로238길 33  (상계동, 우림루미아트)",127.0570832,37.6745903,205035.8317,563883.2039
2025,1135063000,특정계층이용시설,북현경로당,"서울특별시 노원구 동일로237바길 17  (상계동, 북부현대아파트)",127.0504716,37.6744311,204452.5714,563865.1997
2025,1135063000,특정계층이용시설,상계1동현대4차아파트경로당,"서울특별시 노원구 동일로231다길 23  (상계동, 현대4차아파트)",127.0508525,37.6731573,204486.2508,563723.8384
2025,1135063000,특정계층이용시설,두산아파트경로당,서울특별시 노원구 동일로241길 53 (두산아파트102동),127.053148,37.677384,204688.4958,564193.0736
2025,1135063000,특정계층이용시설,구립수락노인종합복지관,서울특별시 노원구 수락산로 214 (상계동),127.0548865,37.6708814,204842.2816,563471.4363
2025,1135063000,야외시설,수락산무장애숲길야외쉼터1(제1구간두번째휴게쉼터),,127.0621741,37.6739025,205484.9972,563807.1504
2025,1135063000,공공시설,상계1동주민센터,서울특별시 노원구 동일로 1697 (상계동),127.0548999,37.6798826,204842.8788,564470.4833
2025,1135063000,특정계층이용시설,상계수락경로당,"서울특별시 노원구 동일로242라길 20 (상계동, 삼성프라임)",127.0576465,37.6759299,205085.4341,564031.917
2025,1135063000,특정계층이용시설,은빛3단지어르신방경로당,"서울특별시 노원구 동일로250길 17 (상계동, 은빛3단지아파트)",127.0566809,37.6828099,204999.7895,564795.4793
2025,1135063000,특정계층이용시설,봉산경로당,서울특별시 노원구 동일로242가길 26-23 (상계동),127.0563617,37.6768639,204972.0298,564135.5131
2025,1135063000,특정계층이용시설,계산경로당,"서울특별시 노원구 동일로230가길 15 (상계동, 상계우방아파트)",127.0568097,37.6719026,205011.8845,563584.8806
2025,1135063000,특정계층이용시설,상일경로당,서울특별시 노원구 동일로237가길 10 (상계동),127.0545298,37.6743292,204810.5897,563854.0903
2025,1135064000,특정계층이용시설,중앙하이츠아파트경로당(상계2동),서울특별시 노원구 노원로28길 15 (상계1차중앙하이츠아파트 102동),127.069078,37.653449,206095.7315,561537.4399
2025,1135064000,특정계층이용시설,상계성원아파트경로당,서울특별시 노원구 노원로34길 34 (성원아파트 101동),127.065863,37.660493,205811.4774,562319.0495
2025,1135064000,특정계층이용시설,상계동양우아파트경로당,서울특별시 노원구 노원로30길 81 (청솔상계양우아파트),127.071071,37.656489,206271.3465,561874.9809
2025,1135064000,특정계층이용시설,한일유앤아이아파트경로당,서울특별시 노원구 노원로28길 62 (한일유앤아이아파트 관리사무소),127.070922,37.654667,206258.3516,561672.7471
2025,1135064000,특정계층이용시설,상계동동양메이저아파트경로당,서울특별시 노원구 상계로5길 12 (동양메이저아파트 102동),127.063656,37.657524,205616.9645,561989.3856
2025,1135064000,특정계층이용시설,상계대동아파트경로당,서울특별시 노원구 상계로26길 20 (대동청솔아파트 관리사무소),127.070893,37.657433,206255.5605,561979.7435
2025,1135064000,특정계층이용시설,코오롱아파트경로당,서울특별시 노원구 노원로26가길 7 (코오롱아파트 102동),127.069791,37.652513,206158.7269,561433.5999
2025,1135064000,특정계층이용시설,상계2차중앙하이츠아파트경로당,서울특별시 노원구 노원로 428 (상계2차중앙하이츠아파트),127.068318,37.654856,206028.5522,561693.5537
2025,1135064000,특정계층이용시설,노원현대아파트경로당,서울특별시 노원구 상계로3길 50 (노원현대아파트 관리사무소.경로당),127.06242,37.658463,205507.8313,562093.5319
2025,1135064000,특정계층이용시설,성민복지관,서울특별시 노원구 노원로32길 30-3 (성민복지관),127.06922,37.655828,206108.0673,561801.4943
2025,1135064000,특정계층이용시설,노원우성아파트경로당,"서울특별시 노원구 상계로7길 18  (상계동, 우성아파트)",127.0652425,37.6579402,205756.9242,562035.6758
2025,1135064000,특정계층이용시설,청솔경로당,서울특별시 노원구 노원로30길 73 (상계동),127.070725,37.6561268,206240.8456,561834.7572
2025,1135064000,공공시설,상계2동주민센터,서울특별시 노원구 상계로 118 (상계동),127.0678196,37.6575021,205984.3597,561987.2124
2025,1135064000,특정계층이용시설,불암경로당,서울특별시 노원구 한글비석로47길 99-3 (상계동),127.0660526,37.6596453,205828.2732,562224.975
2025,1135064000,특정계층이용시설,원터경로당,서울특별시 노원구 상계로10길 24-7 (상계동),127.06745,37.6562818,205951.8439,561851.7478
2025,1135066500,특정계층이용시설,상계미라보아파트경로당,서울특별시 노원구 덕릉로127길 25 (불암산센트럴아파트),127.081371,37.671907,207178.7397,563586.9658
2025,1135066500,특정계층이용시설,노원센트럴푸르지오경로당,서울특별시 노원구 수락산로 12 (상계동),127.074635,37.665366,206585.0518,562860.4842
2025,1135066500,특정계층이용시설,청암2단지아파트경로당,서울특별시 노원구 덕릉로94가길 20 (청암2단지아파트 경로당),127.078413,37.663261,206918.5805,562627.122
2025,1135066500,특정계층이용시설,청암1단지아파트경로당,서울특별시 노원구 덕릉로112길 24 (청암1단지아파트 관리사무소),127.078699,37.664941,206943.6585,562813.6066
2025,1135066500,특정계층이용시설,불암현대아파트경로당,서울특별시 노원구 덕릉로118길 29 (불암현대아파트 상가),127.079895,37.66649,207049.0358,562985.6196
2025,1135066500,특정계층이용시설,상계불암대림아파트경로당,서울특별시 노원구 덕릉로 730 (상계불암대림아파트 상가동),127.077294,37.663253,206819.849,562626.1521
2025,1135066500,특정계층이용시설,동아불암아파트경로당,서울특별시 노원구 덕릉로 780 (동아불암아파트 노인정.관리사무소),127.079515,37.667207,207015.4414,563065.1711
2025,1135066500,공공시설,도암어울마루,서울특별시 노원구 덕릉로126나길 14 (도암경노당),127.083197,37.6708,207339.9427,563464.2409
2025,1135066500,공공시설,상계3.4동주민센터,서울특별시 노원구 덕릉로 859 (상계동),127.0831865,37.6728813,207338.8114,563695.2442
2025,1135066500,특정계층이용시설,상계불암대림아파트207동경로당,"서울특별시 노원구 덕릉로94가길 41 (상계동, 상계불암대림아파트)",127.0779669,37.6639493,206879.1564,562703.4837
2025,1135066500,특정계층이용시설,불암현대아파트106동경로당,"서울특별시 노원구 덕릉로118길 27 (상계동, 불암현대아파트)",127.0803541,37.6680895,207089.3895,563163.1831
2025,1135066500,특정계층이용시설,도암경로당,서울특별시 노원구 덕릉로126길 24 (상계동),127.0831999,37.6707901,207340.1995,563463.1424
2025,1135066500,특정계층이용시설,덕산경로당,서울특별시 노원구 덕릉로129길 7 (상계동),127.0823926,37.6722677,207268.8324,563627.0787
2025,1135066500,특정계층이용시설,양지마을경로당,서울특별시 노원구 덕릉로137길 45 (상계동),127.0827413,37.6749788,207299.3299,563928.0117
2025,1135066500,특정계층이용시설,희망경로당,서울특별시 노원구 덕릉로130길 48 (상계동),127.0857105,37.6720172,207561.5694,563599.5381
2025,1135066500,특정계층이용시설,북부종합사회복지관,서울특별시 노원구 동일로245길 56,127.052185,37.679688,204603.4016,564448.7478
2025,1135067000,특정계층이용시설,금호타운아파트경로당(상계5동),서울특별시 노원구 한글비석로46나길 10 (금호아파트 102동),127.068803,37.667303,206070.3362,563075.0787
2025,1135067000,특정계층이용시설,상계대림아파트경로당(상계5동),서울특별시 노원구 상계로 193-14 (상계대림아파트 102동),127.074336,37.663014,206558.878,562599.4144
2025,1135067000,특정계층이용시설,상계신동아아파트경로당,서울특별시 노원구 한글비석로52길 66 (신동아아파트 경로당),127.066855,37.666712,205898.5152,563009.3591
2025,1135067000,특정계층이용시설,한신1차아파트경로당,서울특별시 노원구 한글비석로46가길 16 (한신1차아파트 경비실),127.068598,37.666117,206052.3458,562943.431
2025,1135067000,특정계층이용시설,한신2차아파트경로당,서울특별시 노원구 한글비석로48길 6 (한신2차아파트 경비실),127.068267,37.664751,206023.2523,562791.7971
2025,1135067000,특정계층이용시설,한신3차아파트경로당,서울특별시 노원구 한글비석로46가길 34 (한신3차아파트 경로당),127.067584,37.666381,205962.8603,562972.6675
2025,1135067000,특정계층이용시설,상계벽산아파트경로당,서울특별시 노원구 한글비석로 396 (벽산아파트 경로당),127.073856,37.662415,206516.5786,562532.8979
2025,1135066500,특정계층이용시설,수암경로당,서울특별시 노원구 덕릉로115가길 21 (상계동),127.0785275,37.667597,206928.2801,563108.3839
2025,1135066500,특정계층이용시설,동아불암106동경로당,"서울특별시 노원구 덕릉로112길 13 (상계동, 동아불암아파트)",127.0785141,37.6663783,206927.2111,562973.1191
2025,1135067000,공공시설,꿈꾸는상계5동행복발전소,서울특별시 노원구 한글비석로46길 3 (노원구사회적경제지원센터제4관),127.068167,37.664024,206014.4879,562711.1009
2025,1135067000,공공시설,상계5동주민센터,서울특별시 노원구 한글비석로 434 (상계동),127.0693758,37.6629598,206121.2297,562593.0634
2025,1135067000,특정계층이용시설,복지경로당,서울특별시 노원구 한글비석로 426-12 (상계동),127.0705265,37.662567,206222.7922,562549.5422
2025,1135067000,특정계층이용시설,상계5동경로당,서울특별시 노원구 한글비석로37길 22 (상계동),127.0689601,37.6614565,206084.674,562426.1849
2025,1135067000,특정계층이용시설,숲속경로당,서울특별시 노원구 수락산로 32,127.0730773,37.6656266,206447.5933,562889.3
2025,1135067000,특정계층이용시설,송암경로당,서울특별시 노원구 한글비석로44길 64-20 (상계동),127.07194,37.6645374,206347.3423,562768.3319
2025,1135069500,특정계층이용시설,"주공6단지경로당(상계6,7동)",서울특별시 노원구 노해로 508 (상계주공6단지아파트 614동),127.064279,37.653867,205672.2159,561583.5327
2025,1135069500,특정계층이용시설,중계센트럴파크아파트경로당,서울특별시 노원구 덕릉로70가길 21 (중계센트럴파크 101동),127.059664,37.643335,205265.7147,560414.3184
2025,1135069500,특정계층이용시설,한양아파트경로당,서울특별시 노원구 동일로216길 92 (한양아파트 6동),127.067365,37.651412,205944.7316,561311.2435
2025,1135069500,특정계층이용시설,주공5단지경로당,서울특별시 노원구 동일로216길 47 (상계주공5단지아파트 509동),127.064204,37.652902,205665.6709,561476.4228
2025,1135069500,특정계층이용시설,주공4단지경로당,서울특별시 노원구 동일로214길 21 (상계주공4단지아파트 407동),127.064329,37.652073,205676.7646,561384.4197
2025,1135069500,특정계층이용시설,주공3단지경로당,서울특별시 노원구 동일로215길 48 (상계주공3단지아파트 326동),127.060615,37.652319,205349.002,561411.505
2025,1135069500,특정계층이용시설,주공2단지경로당,서울특별시 노원구 동일로215길 23 (상계주공2단지아파트 214동),127.058408,37.650138,205154.3949,561169.3124
2025,1135069500,특정계층이용시설,주공1단지경로당,서울특별시 노원구 덕릉로 459-21 (상계주공1단지아파트 관리사무소),127.058408,37.647386,205154.5851,560863.8683
2025,1135069500,특정계층이용시설,미도아파트경로당,서울특별시 노원구 덕릉로 459-18 (미도아파트 관리사무소.경로당),127.060827,37.646474,205368.1307,560762.7813
2025,1135069500,공공시설,원터어울마루,서울특별시 노원구 동일로216길 46 (원터어울마루),127.065177,37.650777,205751.697,561240.6285
2025,1135069500,특정계층이용시설,서울시립상이군경복지관,서울특별시 노원구 덕릉로70가길 73 (서울시립상이군경복지관),127.058218,37.642336,205138.1651,560303.3595
2025,1135069500,특정계층이용시설,서울시립북부장애인종합복지관,서울특별시 노원구 덕릉로70가길 92 (서울시립북부장애인복지관),127.05676,37.642338,205009.4858,560303.5026
2025,1135069500,특정계층이용시설,서울시립뇌성마비복지관,서울특별시 노원구 덕릉로70가길 96 (서울시립뇌성마비복지관),127.05676,37.642338,205009.4858,560303.5026
2025,1135069500,특정계층이용시설,서울시립노원시각장애인복지관,서울특별시 노원구 덕릉로70가길 98 (노원시각장애인복지관),127.05676,37.642338,205009.4858,560303.5026
2025,1135069500,공공시설,노원구청1층로비,서울특별시 노원구 노해로 437 (상계동),127.0567319,37.6541095,205006.2156,561610.0181
2025,1141052000,특정계층이용시설,서대문노인종합복지관,"서울특별시 서대문구  독립문로8길  57 , 시립서대문노인종합복지관 (천연동)",126.9591196,37.5679875,196388.4124,552050.6837
2025,1141052000,특정계층이용시설,천연동분회경로당,서울특별시 서대문구 독립문로 50,126.962499,37.5678988,196686.9623,552040.7146
2025,1141052000,특정계층이용시설,독립문극동임대A경로당,서울특별시 서대문구 독립문공원길 17 (독립문극동아파트 115동),126.954479,37.572757,195978.6941,552580.2313
2025,1141052000,공공시설,천연동주민센터,"서울특별시 서대문구  성산로  694 , 천연동주민센터 (영천동)",126.9590166,37.5711382,196379.4654,552400.3787
2025,1141052000,특정계층이용시설,서대문센트레빌제2경로당,서울특별시 서대문구 독립문로14길 33,126.96409,37.566555,196827.4627,551891.5136
2025,1141052000,공공시설,이진아기념도서관,서울특별시 서대문구 독립문공원길 80 (현저동),126.9563019,37.5740301,196139.794,552721.4542
2025,1141055500,특정계층이용시설,두산A경로당,서울특별시 서대문구 이화여대8길 62 (두산아파트 104동),126.950278,37.559216,195606.7843,551077.5269
2025,1141055500,특정계층이용시설,푸르지오아파트1단지경로당,서울특별시 서대문구 북아현로1길 50 (신촌푸르지오 104동),126.951879,37.560509,195748.3151,551220.961
2025,1141055500,특정계층이용시설,동심경로당,서울특별시 서대문구 신촌로27길 47 (북아현동),126.9487971,37.5573979,195475.8286,550875.8096
2025,1141055500,공공시설,북아현동주민센터,서울특별시 서대문구 북아현로 24 (북아현동),126.9569755,37.5594531,196198.5578,551103.5502
2025,1141055500,공공시설,서대문장애인종합복지관,서울특별시 서대문구 북아현로 24,126.9570582,37.5595004,196205.8672,551108.7966
2025,1141056500,특정계층이용시설,힐스테이트신촌경로당,서울특별시 서대문구 이화여대8길 123 (힐스테이트 신촌 109동),126.950911,37.562448,195662.9007,551436.2113
2025,1141056500,공공시설,북아현문화체육센터,서울특별시 서대문구 북아현로 51,126.955433,37.561858,196062.3963,551370.5292
2025,1141056500,특정계층이용시설,미근경로당(구충정로동분회),서울특별시 서대문구 충정로6길 27 (미근동),126.9662797,37.5626561,197020.7607,551458.7098
2025,1141056500,특정계층이용시설,능안경로당,서울특별시 서대문구 북아현로18길 47 (북아현동),126.9565558,37.563781,196161.6971,551583.9131
2025,1141056500,공공시설,충현동주민센터,"서울특별시 서대문구  북아현로22길  38 , 충현동주민센터 (북아현동)",126.9547205,37.5648082,195999.603,551697.9968
2025,1141056500,공공시설,충현동자치회관,"서울특별시 서대문구  경기대로  40 , 충현동 자치회관 (충정로3가)",126.9623487,37.5629513,196673.464,551491.6054
2025,1141058500,특정계층이용시설,럭키A경로당,서울특별시 서대문구 이화여대길 50-12 (신촌럭키아파트 105동),126.947405,37.559471,195352.9546,551105.967
2025,1141058500,공공시설,이화여자대학교종합사회복지관,서울특별시 서대문구 이화여대길 52 (대현동),126.9456536,37.5597304,195198.2258,551134.8454
2025,1141058500,특정계층이용시설,신촌경로당,"서울특별시 서대문구  성산로24길  1-20, 신촌경로당 (신촌동)",126.9480693,37.5676837,195412.1527,552017.4476
2025,1141058500,특정계층이용시설,창천경로당,서울특별시 서대문구 신촌로11길 35-4 (창천동),126.9332446,37.5584394,194101.7272,550992.266
2025,1141058500,공공시설,신촌동주민센터,서울특별시 서대문구 연세로2나길 47 (창천동),126.9393316,37.5577105,194639.501,550911.0022
2025,1141061500,공공시설,서대문구청,서울특별시 서대문구 연희로 248  (연희동),126.9368452,37.5791999,194421.4121,553296.2198
2025,1141061500,공공시설,시립서대문청소년센터,서울특별시 서대문구 연희로32길 129 (시립서대문청소년센터),126.938583,37.578885,194574.8926,553261.1677
2025,1141061500,특정계층이용시설,대림A경로당,서울특별시 서대문구 연희로32길 20 (대림아파트 1동),126.935857,37.575567,194333.8472,552893.0688
2025,1141061500,특정계층이용시설,임광A경로당,서울특별시 서대문구 동교로 291 (연희동임광아파트 101동),126.927016,37.56495,193551.951,551715.275
2025,1141061500,특정계층이용시설,연희성원A경로당,서울특별시 서대문구 연희로32길 48 (연희동성원아파트 104동),126.939234,37.576649,194632.2364,553012.96
2025,1141061500,특정계층이용시설,연희대우A경로당,서울특별시 서대문구 연희로 38-20 (연희 대우 아파트 104동),126.92928,37.561191,193751.6588,551297.9173
2025,1141061500,특정계층이용시설,연희노인복지관,서울특별시 서대문구 홍제천로2길 111 (연희동),126.9235537,37.5722218,193246.7174,552522.6033
2025,1141061500,특정계층이용시설,연서경로당,서울특별시 서대문구 홍제천로2길 111 (연희동),126.9235601,37.572217,193247.2824,552522.0701
2025,1141061500,공공시설,연희동주민센터,서울특별시 서대문구 연희로 189 (연희동),126.9352307,37.5738986,194278.3945,552707.9336
2025,1141061500,특정계층이용시설,연희궁경로당,서울특별시 서대문구 성산로17길 30-2 (연희동),126.9327721,37.5635184,194060.3819,551556.0049
2025,1141061500,공공시설,연희동자치회관,서울특별시 서대문구 증가로 13-10 (연희동),126.9308373,37.5692784,193889.9119,552195.4215
2025,1141062000,특정계층이용시설,홍제성원A경로당,서울특별시 서대문구 모래내로 430 (홍제동성원아파트 관리실),126.942768,37.583638,194944.8849,553788.4631
2025,1141062000,특정계층이용시설,홍제현대A경로당,서울특별시 서대문구 통일로39길 70,126.941848,37.588646,194863.9684,554344.3442
2025,1141062000,특정계층이용시설,남양A경로당,서울특별시 서대문구 홍제내길 168 (남양아파트 102동),126.938125,37.588829,194535.1633,554364.8653
2025,1141062000,특정계층이용시설,홍제금호어울림A경로당,서울특별시 서대문구 모래내로 411 (홍제금호어울림 102동),126.940761,37.584599,194767.6804,553895.233
2025,1141062000,특정계층이용시설,홍제고은경로당,서울특별시 서대문구 통일로39길 60 (홍제동),126.941641,37.587141,194845.5822,554177.3176
2025,1141062000,특정계층이용시설,푸르지오센트럴파크경로당,,126.950259,37.581224,195606.3985,553520.1598
2025,1141062000,특정계층이용시설,삼성래미안A경로당,서울특별시 서대문구 통일로 319 (홍제삼성래미안아파트 101동),126.95223,37.578902,195780.3651,553262.3541
2025,1141062000,특정계층이용시설,홍제센트럴아이파크경로당,서울특별시 서대문구 통일로 395 (홍제 센트럴 IPARK 107동),126.94637,37.584578,195263.0973,553892.6046
2025,1141062000,특정계층이용시설,무악재한화A경로당,서울특별시 서대문구 통일로 357 (무악재한화아파트 102동),126.949926,37.582265,195577.0464,553635.7146
2025,1141062000,특정계층이용시설,홍제한양A경로당,서울특별시 서대문구 통일로25길 30 (홍제한양아파트 103동),126.947378,37.583417,195352.0573,553763.6965
2025,1141061500,특정계층이용시설,홍연경로당,서울특별시 서대문구 홍연길 70 (연희동),126.9305252,37.5763002,193862.916,552974.7804
2025,1141061500,특정계층이용시설,연산경로당,서울특별시 서대문구 연희로18안길 34-3 (연희동),126.9356084,37.5673967,194311.2654,551986.2753
2025,1141062000,특정계층이용시설,홍제1동분회경로당,"서울특별시 서대문구  모래내로  459-6, 고은어린이집 (홍제동)",126.9454423,37.5858358,195181.2387,554032.2534
2025,1141062000,특정계층이용시설,초원경로당,"서울특별시 서대문구  홍제내2길  56 , 초원경로당 (홍제동)",126.9371964,37.5868269,194453.0002,554142.7092
2025,1141062000,공공시설,홍제1동주민센터,서울특별시 서대문구 통일로 435-1 (홍제동),126.9449294,37.5877171,195136.0597,554241.0828
2025,1141062000,공공시설,홍제1동자치회관,"서울특별시 서대문구  통일로27길  19 , 홍제1동자치회관 (홍제동)",126.9484215,37.5832048,195444.2136,553740.0936
2025,1141064000,생활밀착민간시설,우리은행홍제동지점,,126.945295,37.591813,195168.6149,554695.6627
2025,1141064000,특정계층이용시설,인왕산벽산A경로당,서울특별시 서대문구 세무서길 106-12 (인왕산벽산아파트 102동),126.94844,37.592399,195446.4078,554760.545
2025,1141064000,특정계층이용시설,문화촌현대A경로당,서울특별시 서대문구 문화촌길 6-24 (문화촌현대아파트 103동),126.949344,37.592727,195526.2655,554796.9059
2025,1141064000,특정계층이용시설,유원하나A경로당,서울특별시 서대문구 세검정로 134 (유원하나아파트 101동노인정),126.952477,37.595056,195803.0903,555055.2542
2025,1141064000,특정계층이용시설,현대그린A경로당,서울특별시 서대문구 세무서2길 64 (현대그린아파트 102동),126.949594,37.589254,195548.1376,554411.43
2025,1141064000,특정계층이용시설,해링턴플레이스경로당,서울특별시 서대문구 세무서8길 30 (홍제역해링턴플레이스 110동),126.948242,37.589908,195428.7688,554484.0816
2025,1141064000,특정계층이용시설,홍제3동분회경로당,"서울특별시 서대문구  세검정로4길  32 , 홍제제3동주민센터 (홍제동)",126.9497306,37.5937611,195560.4699,554911.6611
2025,1141064000,공공시설,홍제3동주민센터,서울특별시 서대문구 세검정로4길 32,126.9496936,37.5937677,195557.2026,554912.3953
2025,1141064000,특정계층이용시설,개미마을경로당,서울특별시 서대문구 세검정로4길 129-16 (홍제동),126.9539201,37.590631,195930.2941,554564.0653
2025,1141065500,특정계층이용시설,인왕산어울림A경로당,서울특별시 서대문구 통일로26길 17 (인왕산어울림 101동),126.950971,37.583779,195669.4372,553803.7027
2025,1141065500,특정계층이용시설,홍제원현대A경로당,서울특별시 서대문구 통일로34길 43 (홍제원현대아파트 112동),126.950303,37.588012,195610.6836,554273.5487
2025,1141065500,특정계층이용시설,무악청구A경로당,서울특별시 서대문구 통일로 348 (무악청구아파트 109동),126.952036,37.581783,195763.3919,553582.1208
2025,1141065500,특정계층이용시설,인왕노인복지관,서울특별시 서대문구 통일로26길 12-5 (홍제동),126.9506843,37.582761,195644.0547,553690.7295
2025,1141065500,특정계층이용시설,인왕경로당,"서울특별시 서대문구  통일로26길  12-5, 인왕경로당 (홍제동)",126.9507,37.5828,195645.4437,553695.0573
2025,1141065500,특정계층이용시설,인왕산현대A제2경로당,서울특별시 서대문구 통일로34길 46 (인왕산현대아파트 107동),126.950968,37.585158,195669.2521,553956.7561
2025,1141065500,특정계층이용시설,홍제원현대A제2경로당,서울특별시 서대문구 통일로34길 43 (홍제원현대아파트 116동),126.950633,37.586605,195639.7477,554117.3722
2025,1141065500,공공시설,홍제2동주민센터,서울특별시 서대문구 통일로34길 27,126.9493681,37.5861056,195527.9977,554062.004
2025,1141065500,특정계층이용시설,느티나무경로당,서울특별시 서대문구 통일로36다길 2,126.9473128,37.5878299,195346.5731,554253.4816
2025,1141066000,특정계층이용시설,북한산더샵아파트경로당,서울특별시 서대문구 통일로 510 (홍은동),126.942041,37.593874,194881.3723,554924.583
2025,1141066000,특정계층이용시설,동일A경로당,서울특별시 서대문구 홍은중앙로 81 (동일아파트),126.94638,37.598605,195264.8693,555449.4437
2025,1141066000,특정계층이용시설,유원A경로당,서울특별시 서대문구 홍은중앙로1길 33 (유원홍은아파트 경비실),126.944685,37.597513,195115.1141,555328.3306
2025,1141066000,특정계층이용시설,풍림2차A경로당,서울특별시 서대문구 세검정로1길 35 (풍림2차아파트 노인정),126.942875,37.593356,194954.9918,554867.0457
2025,1141066000,공공시설,홍은청소년문화의집,서울특별시 서대문구 포방터길 110 (구립홍은청소년문화의집),126.949916,37.60162,195577.3086,555783.9029
2025,1141066000,특정계층이용시설,우정경로당,서울특별시 서대문구 홍은중앙로 164  (홍은동),126.949878,37.6047802,195574.1402,556134.6521
2025,1141066000,특정계층이용시설,홍은풍림아이원A경로당,서울특별시 서대문구 홍은중앙로 149 (홍은동풍림아이원아파트 105동),126.948289,37.604056,195433.7845,556054.3499
